molecule_chembl_id,canonical_smiles,standard_value,activity_class,MW,LogP,NumHDonors,NumHAcceptors,TPSA,pIC50,ADV_affinity
CHEMBL308305,COc1ccc(S(=O)(=O)N(Cc2ccccc2)c2ccccc2C(=O)NO)cc1,650.0,active,412.4670000000001,3.2097000000000007,2.0,5.0,95.94,6.187086643357144,-6.8
CHEMBL80894,COc1ccc(S(=O)(=O)N(Cc2ccccc2)c2c(C(=O)NO)cccc2N(C)C)cc1,64.0,active,455.5360000000002,3.2757000000000023,2.0,6.0,99.18,7.1938200260161125,-6.7
CHEMBL90978,O=C(NO)C1CN(C(=O)c2ccccc2)CCCN1S(=O)(=O)c1ccc(Oc2ccccc2)cc1,1.2,active,495.5570000000002,2.8897000000000004,2.0,6.0,116.25,8.920818753952375,-9.6
CHEMBL80322,COc1ccc(S(=O)(=O)N(Cc2ccccc2)c2ccc(C)cc2C(=O)NO)cc1,353.0,active,426.49400000000014,3.518120000000001,2.0,5.0,95.94,6.452225294612178,-7.2
CHEMBL76974,COC(=O)c1cccc(C(=O)NO)c1N(Cc1cccnc1)S(=O)(=O)c1ccc(OC)cc1,6.0,active,471.49100000000016,2.391300000000001,2.0,8.0,135.13,8.221848749616356,-6.6
CHEMBL101121,O=C(NO)C(CCN1C(=O)c2ccccc2C1=O)COc1ccc(-c2ccccc2)cc1,5.0,active,430.4600000000002,3.540300000000002,2.0,5.0,95.94,8.301029995663981,-11.4
CHEMBL297792,Cc1ccc(C#Cc2ccc(S(=O)(=O)N[C@H](Cc3c[nH]c4ccccc34)C(=O)O)s2)cc1,23.0,active,464.56800000000015,3.9118200000000014,3.0,4.0,99.26,7.638272163982407,-11.4
CHEMBL103442,O=C(NO)C(CCN1C(=O)c2ccccc2S1(=O)=O)COc1ccc(-c2ccccc2)cc1,16.0,active,466.5150000000002,3.088800000000001,2.0,6.0,113.01,7.795880017344075,-11.4
CHEMBL155874,O=C(Nc1ccc(S(=O)(=O)N[C@H](Cc2c[nH]c3ccccc23)C(=O)O)cc1)c1ccc(Br)cc1,2.7,active,542.4110000000002,4.156900000000002,4.0,4.0,128.36,8.568636235841012,-8.7
CHEMBL160461,O=C(NO)C(Cc1ccccc1)NS(=O)(=O)c1ccccc1,1000.0,active,320.37,1.0815999999999988,3.0,4.0,95.5,6.0,-8.5
CHEMBL160940,COc1ccc(-c2ccc(S(=O)(=O)N[C@@H](C(=O)O)C(C)C)s2)cc1,72.0,active,369.46400000000006,2.8112000000000013,2.0,5.0,92.7,7.142667503568732,-9.4
CHEMBL160153,CSc1ccc(-n2nnc(-c3ccc(S(=O)(=O)N[C@@H](C(=O)O)C(C)C)cc3)n2)cc1,5.9,active,447.54200000000014,2.4387000000000008,2.0,8.0,127.07,8.229147988357855,-8.6
CHEMBL160232,CSc1ccc(C(=O)Nc2ccc(S(=O)(=O)N[C@@H](C(=O)O)C(C)C)cc2)cc1,16.0,active,422.5280000000001,3.048300000000002,3.0,5.0,112.57,7.795880017344075,-8.2
CHEMBL157704,COc1ccc(-c2ccc(S(=O)(=O)N[C@H](Cc3c[nH]c4ccccc34)C(=O)O)cc2)cc1,81.0,active,450.5160000000001,3.817700000000002,3.0,4.0,108.49,7.091514981121351,-10.8
CHEMBL298699,Cc1ccc(C#Cc2ccc(S(=O)(=O)N[C@@H](C(=O)O)C(C)C)s2)cc1,14.0,active,377.4870000000001,2.843820000000001,2.0,4.0,83.47,7.853871964321762,-10.1
CHEMBL155815,COc1ccc(C#Cc2ccc(S(=O)(=O)N[C@H](Cc3ccccc3)C(=O)O)cc2)cc1,7800.0,intermediate,435.50100000000015,3.0692000000000013,2.0,4.0,92.7,5.107905397309519,-9.0
CHEMBL317508,N#Cc1ccc(-c2ccc(OCC(CCn3nnc4ccccc4c3=O)C(=O)NO)cc2)cc1,0.6,active,455.4740000000001,2.9208799999999995,2.0,8.0,130.13,9.221848749616356,-10.9
CHEMBL157592,O=C(N[C@H](Cc1ccccc1)C(=O)NO)c1ccc(-c2ccccc2)cc1,50000.0,inactive,360.41300000000007,3.2001000000000017,3.0,3.0,78.43,4.301029995663981,-11.0
CHEMBL157705,O=C(O)[C@@H](Cc1c[nH]c2ccccc12)NS(=O)(=O)c1ccc(Oc2ccccc2)cc1,250.0,active,436.4890000000002,3.934400000000003,3.0,4.0,108.49,6.6020599913279625,-10.7
CHEMBL345135,O=C(NO)[C@H](Cc1ccccc1)NS(=O)(=O)c1ccccc1,1000000.0,inactive,320.37,1.0815999999999988,3.0,4.0,95.5,3.0,-9.1
CHEMBL100584,O=C(NO)C(CCn1nnc2ccccc2c1=O)COCCc1ccc(-c2ccc(Cl)cc2)cc1,3.6,active,492.9630000000003,3.882900000000003,2.0,7.0,106.34000000000002,8.443697499232712,-10.9
CHEMBL155923,O=C(NO)[C@@H](Cc1c[nH]c2ccccc12)NS(=O)(=O)c1ccc(-c2ccccc2)cc1,5.0,active,435.50500000000017,3.2299000000000007,4.0,4.0,111.29,8.301029995663981,-11.2
CHEMBL351363,O=C(O)[C@@H](Cc1c[nH]c2ccccc12)NS(=O)(=O)c1ccc(-c2ccccc2)cc1,180.0,active,420.4900000000002,3.8091000000000026,3.0,3.0,99.26,6.7447274948966935,-11.4
CHEMBL345238,O=C(c1ccccc1)c1ccc(S(=O)(=O)N[C@H](Cc2c[nH]c3ccccc23)C(=O)O)cc1,10000.0,inactive,448.50000000000017,3.373100000000001,3.0,4.0,116.33,5.0,-10.9
CHEMBL440921,CSc1ccc(-c2ccc(S(=O)(=O)N[C@@H](C(=O)O)C(C)C)cc2)cc1,40.0,active,379.5030000000001,3.463000000000002,2.0,4.0,83.47,7.397940008672037,-7.4
CHEMBL345597,O=C(O)[C@@H](Cc1c[nH]c2ccccc12)NS(=O)(=O)c1ccc(-c2nnn(-c3ccccc3)n2)cc1,32.0,active,488.5290000000002,2.784800000000001,3.0,7.0,142.86,7.494850021680094,-10.7
CHEMBL349798,COc1cccc(-c2ccc(S(=O)(=O)N[C@H](Cc3c[nH]c4ccccc34)C(=O)O)cc2)c1,1100.0,intermediate,450.5160000000001,3.817700000000002,3.0,4.0,108.49,5.958607314841775,-10.8
CHEMBL73115,NCc1nc2cc(NCc3ccccc3OCc3ccccc3)ccc2[nH]1,13000.0,inactive,358.445,4.2127000000000026,3.0,4.0,75.96000000000001,4.886056647693163,-9.6
CHEMBL346265,O=C(O)[C@@H](Cc1c[nH]c2ccccc12)NS(=O)(=O)c1ccc(-c2nnn(-c3ccc(Br)cc3)n2)cc1,4.1,active,567.4250000000002,3.5473000000000017,3.0,7.0,142.86,8.387216143280265,-9.0
CHEMBL159013,Cc1ccc(C(=O)Nc2ccc(S(=O)(=O)N[C@H](Cc3ccccc3)C(=O)O)cc2)cc1,60.0,active,438.50500000000017,3.2215200000000017,3.0,4.0,112.57,7.221848749616356,-9.9
CHEMBL318795,O=C(NO)C(CCCN1C(=O)c2ccccc2C1=O)COc1ccc(-c2ccccc2)cc1,221.0,active,444.4870000000002,3.9304000000000014,2.0,5.0,95.94,6.655607726314889,-11.0
CHEMBL49671,O=C(N[C@H](Cc1ccccc1)C(=O)O)c1ccc(-c2ccccc2)cc1,50000.0,inactive,345.398,3.779300000000002,2.0,2.0,66.4,4.301029995663981,-11.2
CHEMBL348129,O=C(Nc1ccc(S(=O)(=O)N[C@H](Cc2ccccc2)C(=O)O)cc1)c1ccccc1,840.0,active,424.4780000000001,2.913100000000001,3.0,4.0,112.57,6.075720713938118,-11.5
CHEMBL351806,O=C(O)[C@H](Cc1ccccc1)NS(=O)(=O)c1ccc(-c2ccccc2)cc1,800.0,active,381.4530000000001,3.3278000000000016,2.0,3.0,83.47,6.096910013008056,-10.8
CHEMBL158798,CC(C)[C@@H](NS(=O)(=O)c1ccc(Oc2ccccc2)cc1)C(=O)O,1100.0,intermediate,349.4080000000001,2.8664000000000005,2.0,4.0,92.7,5.958607314841775,-9.5
CHEMBL160667,O=C(O)c1ccc(C#Cc2ccc(S(=O)(=O)N[C@H](Cc3c[nH]c4ccccc34)C(=O)O)cc2)cc1,8800.0,intermediate,488.5210000000002,3.2401000000000018,4.0,4.0,136.55999999999997,5.055517327849832,-9.0
CHEMBL347658,O=C(O)[C@@H](Cc1ccccc1)NS(=O)(=O)c1ccc(-c2nnn(-c3ccccc3)n2)cc1,580.0,active,449.4920000000001,2.3035000000000005,2.0,7.0,127.07,6.236572006437063,-10.3
CHEMBL350674,O=C(O)[C@@H](Cc1c[nH]c2ccccc12)NS(=O)(=O)c1ccc(C#Cc2ccc([N+](=O)[O-])cc2)s1,23.0,active,495.5380000000003,3.5116000000000023,3.0,6.0,142.4,7.638272163982407,-10.4
CHEMBL49411,O=C(O)[C@@H](Cc1ccccc1)NS(=O)(=O)c1ccc(-c2ccccc2)cc1,240.0,active,381.4530000000001,3.3278000000000016,2.0,3.0,83.47,6.619788758288394,-10.9
CHEMBL100805,O=C(NO)C(CCn1c(=O)[nH]c2ccccc2c1=O)COc1ccc(-c2ccccc2)cc1,25.0,active,445.47500000000025,2.9475000000000007,3.0,6.0,113.42,7.602059991327962,-11.5
CHEMBL288750,CC(C)[C@@H](NS(=O)(=O)c1ccc(-c2nnn(-c3ccccc3)n2)cc1)C(=O)O,110.0,active,401.4480000000001,1.7168,2.0,7.0,127.07,6.958607314841775,-10.6
CHEMBL347847,O=C(O)[C@@H](Cc1ccccc1)NS(=O)(=O)c1ccc(-c2nnn(-c3ccc(C4CCCCC4)cc3)n2)cc1,1320.0,intermediate,531.6380000000004,4.351200000000004,2.0,7.0,127.07,5.87942606879415,-9.5
CHEMBL160969,Cc1ccc(C#Cc2ccc(S(=O)(=O)N[C@H](Cc3c[nH]c4ccccc34)C(=O)O)cc2)cc1,16.0,active,458.53900000000016,3.8503200000000017,3.0,3.0,99.26,7.795880017344075,-9.8
CHEMBL323148,CN1C(=O)N(CCC(COc2ccc(-c3ccccc3)cc2)C(=O)NO)C(=O)C1(C)C,199.0,active,425.4850000000002,2.9167000000000014,2.0,5.0,99.18,6.701146923590294,-11.0
CHEMBL323371,O=C(NO)C(CCn1nnc2ccccc2c1=O)COc1ccc(-c2ccccc2)cc1,1.0,active,430.46400000000017,3.049200000000001,2.0,7.0,106.34000000000002,9.0,-11.4
CHEMBL346118,O=C(NO)[C@@H](Cc1ccccc1)NS(=O)(=O)c1ccc(-c2ccccc2)cc1,30.0,active,396.4680000000001,2.7486000000000006,3.0,4.0,95.5,7.522878745280337,-10.9
CHEMBL351110,O=C(Nc1ccccc1)c1ccc(S(=O)(=O)N[C@H](Cc2c[nH]c3ccccc23)C(=O)O)cc1,10000.0,inactive,463.51500000000016,3.394400000000001,4.0,4.0,128.36,5.0,-9.6
CHEMBL160465,O=C(Nc1ccc(S(=O)(=O)N[C@H](Cc2c[nH]c3ccccc23)C(=O)O)cc1)c1ccccc1,680.0,active,463.51500000000016,3.394400000000001,4.0,4.0,128.36,6.167491087293763,-9.4
CHEMBL157289,O=C(O)[C@@H](Cc1c[nH]c2ccccc12)NS(=O)(=O)c1ccc(C#Cc2ccccc2[N+](=O)[O-])s1,1500.0,intermediate,495.5380000000003,3.5116000000000023,3.0,6.0,142.4,5.823908740944319,-10.0
CHEMBL348088,Cc1ccc(-n2nnc(-c3ccc(S(=O)(=O)N[C@H](Cc4ccccc4)C(=O)O)cc3)n2)cc1,86.0,active,463.5190000000002,2.6119200000000005,2.0,7.0,127.07,7.0655015487564325,-10.4
CHEMBL38851,N#Cc1ccc(-c2ccc(OCCC(=O)NO)cc2)cc1,655.0,active,282.299,2.49958,2.0,4.0,82.35,6.183758700008217,-9.4
CHEMBL346920,O=C(NO)[C@@H](Cc1ccccc1)NS(=O)(=O)c1ccccc1,730.0,active,320.37,1.0815999999999988,3.0,4.0,95.5,6.136677139879544,-8.6
CHEMBL291194,O=C(O)[C@@H](Cc1c[nH]c2ccccc12)NS(=O)(=O)c1ccc2ccccc2c1,10000.0,inactive,394.45200000000017,3.295300000000002,3.0,3.0,99.26,5.0,-10.2
CHEMBL160305,COc1ccc(C#Cc2ccc(S(=O)(=O)N[C@H](Cc3ccccc3)C(=O)O)s2)cc1,24.0,active,441.53000000000014,3.130700000000001,2.0,5.0,92.7,7.619788758288394,-10.6
CHEMBL347138,COc1ccc(-n2nnc(-c3ccc(S(=O)(=O)N[C@H](Cc4c[nH]c5ccccc45)C(=O)O)cc3)n2)cc1,17.0,active,518.5550000000002,2.793400000000001,3.0,8.0,152.08999999999995,7.769551078621726,-9.1
CHEMBL160245,CC(C)[C@@H](NS(=O)(=O)c1ccc(NC(=O)c2ccc([N+](=O)[O-])cc2)cc1)C(=O)O,270.0,active,421.43100000000015,2.2346,3.0,6.0,155.71,6.568636235841013,-8.5
CHEMBL158674,O=C(O)[C@@H](Cc1c[nH]c2ccccc12)NS(=O)(=O)c1ccc2oc3ccccc3c2c1,10000.0,inactive,434.4730000000002,4.041500000000003,3.0,4.0,112.4,5.0,-12.1
CHEMBL345200,Cc1ccc(-c2ccc(S(=O)(=O)N[C@H](Cc3c[nH]c4ccccc34)C(=O)O)s2)cc1,61.0,active,440.5460000000001,4.179020000000002,3.0,4.0,99.26,7.214670164989233,-10.8
CHEMBL348335,COc1ccc(-c2ccc(S(=O)(=O)N[C@@H](C(=O)O)C(C)C)cc2)cc1,40.0,active,363.43500000000006,2.7497000000000007,2.0,4.0,92.7,7.397940008672037,-10.4
CHEMBL157243,O=C(O)[C@@H](Cc1c[nH]c2ccccc12)NS(=O)(=O)c1ccccc1,3400.0,intermediate,344.3920000000001,2.1421,3.0,3.0,99.26,5.468521082957745,-9.4
CHEMBL317132,O=C(NO)C(CCn1nnc2ccccc2c1=O)COc1ccc(-c2ccc(Cl)cc2)cc1,0.6,active,464.9090000000002,3.702600000000002,2.0,7.0,106.34000000000002,9.221848749616356,-11.8
CHEMBL155848,O=C(O)[C@@H](Cc1c[nH]c2ccccc12)NS(=O)(=O)c1ccc(Cc2ccccc2)cc1,10000.0,inactive,434.5170000000002,3.7329000000000025,3.0,3.0,99.26,5.0,-11.0
CHEMBL159229,O=C(O)[C@@H](Cc1c[nH]c2ccccc12)NS(=O)(=O)c1ccc(/N=N/c2ccccc2)cc1,350.0,active,448.5040000000002,4.557500000000003,3.0,5.0,123.98,6.455931955649724,-11.5
CHEMBL102459,O=C(NO)C(CCn1ncc2ccccc2c1=O)COc1ccc(-c2ccccc2)cc1,33.0,active,429.47600000000017,3.654200000000001,2.0,6.0,93.45,7.481486060122112,-11.6
CHEMBL157363,O=C(O)[C@@H](Cc1c[nH]c2ccccc12)NS(=O)(=O)c1ccc(C#Cc2ccccc2)cc1,240.0,active,444.5120000000002,3.541900000000002,3.0,3.0,99.26,6.619788758288394,-11.6
CHEMBL432882,CC(C)[C@@H](NS(=O)(=O)c1ccc(Oc2ccccc2)cc1)C(=O)NO,0.54,active,364.42300000000006,2.2872,3.0,5.0,104.73,9.267606240177033,-9.7
CHEMBL160712,O=C(Nc1ccccc1)Nc1ccc(S(=O)(=O)N[C@H](Cc2c[nH]c3ccccc23)C(=O)O)cc1,10000.0,inactive,478.53000000000014,3.786100000000002,5.0,4.0,140.39,5.0,-10.1
CHEMBL347612,Cc1ccc(C#Cc2ccc(S(=O)(=O)N[C@@H](C(=O)O)C(C)C)cc2)cc1,1200.0,intermediate,371.4580000000001,2.782320000000001,2.0,3.0,83.47,5.920818753952375,-8.5
CHEMBL155959,CC(C)[C@@H](NS(=O)(=O)c1ccc(NC(=O)c2ccccc2)cc1)C(=O)O,2100.0,intermediate,376.4340000000001,2.3264000000000005,3.0,4.0,112.57,5.6777807052660805,-10.7
CHEMBL19611,CNC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H](CC(=O)NO)CC(C)C,0.2,active,388.4680000000002,1.499,5.0,4.0,123.32,9.69897000433602,-9.2
CHEMBL59338,CCCCCCCCC[C@H](CC(=O)NO)C(=O)N[C@H](C(=O)NC)C(C)(C)C,1.5,active,385.54900000000015,2.9157,4.0,4.0,107.53,8.823908740944319,-8.0
CHEMBL283580,O=C(NO)[C@H]1CN(Cc2ccc(Oc3ccc(F)cc3)cc2)C(=O)N1,62.0,active,345.33000000000004,2.0171999999999994,3.0,4.0,90.9,7.207608310501746,-9.1
CHEMBL279482,O=C1N[C@@H](C(=O)NO)C[C@H]1c1ccc(Oc2ccc(F)cc2)cc1,82.0,active,330.315,2.0954999999999995,3.0,4.0,87.66000000000001,7.086186147616283,-10.2
CHEMBL19855,O=C(NO)[C@H]1CN(Cc2ccc(Oc3ccc4ccccc4c3)cc2)C(=O)N1,56.0,active,377.4000000000001,3.0313000000000008,3.0,4.0,90.9,7.251811972993799,-10.1
CHEMBL275014,COc1ccc(-c2cnc(-c3ccc(S(=O)(=O)NC(C(=O)O)C(C)C)cc3)o2)cc1,1000.0,active,430.48200000000014,3.404700000000002,2.0,6.0,118.73,6.0,-9.3
CHEMBL266612,COc1ccc(-c2cnc(-c3ccc(S(=O)(=O)NC(C(=O)CCC(=O)O)C(C)C)cc3)o2)cc1,10000.0,inactive,486.5460000000003,3.754000000000002,2.0,7.0,135.79999999999998,5.0,-8.9
CHEMBL418715,COc1ccc(-c2cnc(-c3ccc(S(=O)(=O)NC(C(=O)O)C(C)C)cc3)s2)cc1,700.0,active,446.5500000000001,3.8732000000000015,2.0,6.0,105.59,6.154901959985743,-8.9
CHEMBL13965,COc1ccc(-c2cnc(-c3ccc(S(=O)(=O)NC(CCC(=O)O)C(=O)O)cc3)s2)cc1,50.0,active,476.5320000000002,3.0820000000000007,3.0,7.0,142.89,7.301029995663981,-8.5
CHEMBL13826,COc1ccc(-c2cnc(-c3ccc(S(=O)(=O)NC(C(=O)NO)C(C)C)cc3)o2)cc1,1000.0,active,445.4970000000001,2.825500000000001,3.0,7.0,130.76,6.0,-10.4
CHEMBL13974,COc1ccc(-c2cnc(-c3ccc(S(=O)(=O)NC(C(=O)NO)C(C)C)cc3)s2)cc1,900.0,active,461.5650000000001,3.2940000000000014,3.0,7.0,117.62,6.045757490560675,-9.1
CHEMBL13927,CNC(=O)[C@@H](CC(=O)[C@H](CC(C)C)[C@H](CSc1ccccc1)C(=O)NO)Cc1ccccc1,200.0,active,470.6350000000001,4.126700000000002,3.0,5.0,95.5,6.698970004336019,-9.3
CHEMBL316298,CC#CCOc1ccc(S(=O)(=O)N(C)C(CSCc2cccnc2)C(=O)NO)cc1,14.0,active,449.5540000000001,1.9116,2.0,7.0,108.83,7.853871964321762,-8.7
CHEMBL75641,COc1ccc(S(=O)(=O)C(Cc2cccnc2)(CC(C)C)C(=O)NO)cc1,63.0,active,392.47700000000015,2.3969000000000005,2.0,6.0,105.59000000000002,7.200659450546418,-6.6
CHEMBL75925,CC(Cc1ccc(OCCN2CCCCC2)cc1)(C(=O)NO)S(=O)(=O)c1cccs1,79.0,active,452.59800000000007,2.8933,2.0,7.0,95.94,7.102372908709558,-7.3
CHEMBL2114153,COc1ccc(S(=O)(=O)[C@](C)(Cc2ccc(OCCN3CCCCC3)cc2)C(=O)NO)cc1,112.0,active,476.5950000000003,2.8404000000000007,2.0,7.0,105.17000000000002,6.950781977329818,-7.3
CHEMBL94715,CC#CCOc1ccc(S(=O)(=O)NCC(=O)NO)cc1,753.0,active,298.32,-0.1275999999999996,3.0,5.0,104.73,6.123205023799299,-8.6
CHEMBL306635,COc1ccc(S(=O)(=O)C(C)(Cc2ccc(OCCN3CCCCCC3)cc2)C(=O)NO)cc1,19.0,active,490.6220000000004,3.230500000000001,2.0,7.0,105.17000000000002,7.721246399047171,-7.3
CHEMBL94518,CC#CCSc1ccc(S(=O)(=O)N(C)CC(=O)NO)cc1,111.0,active,328.415,0.9279000000000004,2.0,5.0,86.71000000000001,6.954677021213342,-8.7
CHEMBL19269,CNCC#CCOc1ccc(S(=O)(=O)N(C)c2c(C)cc(Br)cc2C(=O)NO)cc1,643.0,active,496.3830000000001,2.3032200000000005,3.0,6.0,107.97,6.191789027075778,-6.8
CHEMBL317624,CC#CCOc1ccc(S(=O)(=O)N[C@@H](C(=O)NO)C(C)(C)C)cc1,224.0,active,354.4280000000001,1.2870999999999997,3.0,5.0,104.73,6.649751981665837,-7.5
CHEMBL278872,COc1ccc(S(=O)(=O)N(C)c2c(C(=O)NO)cc(Br)cc2C2CCN(C)CC2)cc1,2.0,active,512.4260000000003,3.211000000000002,2.0,6.0,99.18,8.698970004336019,-8.4
CHEMBL18649,CCCC#CCOc1ccc(S(=O)(=O)N(C)c2c(C)cc(Br)cc2C(=O)NO)cc1,232.0,active,495.3950000000001,3.8839200000000016,2.0,5.0,95.94,6.634512015109101,-7.1
CHEMBL18895,COCC#CCOc1ccc(S(=O)(=O)N(C)c2c(C)cc(Br)cc2C(=O)NO)cc1,387.0,active,497.3670000000001,2.73022,2.0,6.0,105.17,6.412289034981089,-6.9
CHEMBL418737,Cc1cc(Br)cc(C(=O)NO)c1N(C)S(=O)(=O)c1ccc(OCC#Cc2ccccc2)cc1,857.0,active,529.4120000000004,4.132120000000002,2.0,5.0,95.94,6.0670191780768015,-9.0
CHEMBL276275,Cc1cc(Br)cc(C(=O)NO)c1N(C)S(=O)(=O)c1ccc(OCC#CCNCCCN(C)C)cc1,1205.0,intermediate,567.5060000000004,2.625120000000001,3.0,7.0,111.21,5.919012953089113,-6.7
CHEMBL76038,CCCCCCCCS(=O)(=O)C(C)(Cc1ccccc1)C(=O)NO,71.0,active,355.5,3.2685000000000013,2.0,4.0,83.47,7.1487416512809245,-7.4
CHEMBL18614,COc1ccc(S(=O)(=O)N(C)c2c(C)cc(Br)cc2C(=O)NO)cc1,11.0,active,429.2920000000001,2.7102200000000005,2.0,5.0,95.94,7.958607314841775,-6.6
CHEMBL19371,CCC#CCOc1ccc(S(=O)(=O)N(C)c2c(C)cc(Br)cc2C(=O)NO)cc1,800.0,active,481.36800000000005,3.4938200000000013,2.0,5.0,95.94,6.096910013008056,-6.5
CHEMBL98061,CC#CCOc1ccc(S(=O)(=O)N(C)[C@@H](C(=O)NO)c2ccc(OCCNC)cc2)cc1,11.0,active,461.5400000000001,1.5541000000000007,3.0,7.0,117.20000000000002,7.958607314841775,-9.6
CHEMBL76673,COc1ccc(S(=O)(=O)C(C)(Cc2ccccc2)C(=O)NO)cc1,11.0,active,349.408,1.9757,2.0,5.0,92.7,7.958607314841775,-8.4
CHEMBL80146,CCN(CC)COc1ccc(CC(C)(C(=O)NO)S(=O)(=O)c2ccc(Br)cc2)cc1,58.0,active,499.4270000000001,3.407700000000001,2.0,6.0,95.94,7.236572006437063,-9.1
CHEMBL92927,CC#CCOc1ccc(S(=O)(=O)N(CC(=O)NO)Cc2cccnc2)cc1,40.0,active,389.4330000000001,1.1799999999999995,2.0,6.0,108.83,7.397940008672037,-9.0
CHEMBL316928,CC#CCOc1ccc(S(=O)(=O)NC(C(=O)NO)C(C)(C)SCc2cccnc2)cc1,130.0,active,463.5810000000002,2.348,3.0,7.0,117.62,6.886056647693163,-8.3
CHEMBL18943,Cc1cc(Br)cc(C(=O)NO)c1N(C)S(=O)(=O)c1ccc(OCC#CCO)cc1,477.0,active,483.3400000000003,2.0761199999999995,3.0,6.0,116.17000000000002,6.321481620959886,-7.5
CHEMBL305722,COc1ccc(S(=O)(=O)C(C)(Cc2ccc3ccccc3c2)C(=O)NO)cc1,8.0,active,399.4680000000001,3.1289000000000007,2.0,5.0,92.7,8.096910013008056,-10.1
CHEMBL80565,CCCC(CCC)(C(=O)NO)S(=O)(=O)c1ccc(OC)cc1,447.0,active,329.41800000000006,2.313300000000001,2.0,5.0,92.7,6.349692476868063,-5.8
CHEMBL3085155,CCCCCCCC[C@@](Cc1cccnc1)(C(=O)NO)S(=O)(=O)c1ccc(OC)cc1,174.0,active,448.58500000000015,4.101400000000002,2.0,6.0,105.59,6.7594507517174005,-8.1
CHEMBL310338,CCOc1ccc(S(=O)(=O)C(C)(Cc2ccc(OCCN(CC)CC)cc2)C(=O)NO)cc1,11.0,active,478.6110000000003,3.086400000000001,2.0,7.0,105.17000000000002,7.958607314841775,-7.0
CHEMBL76356,CCCCCCCCS(=O)(=O)C(C)(Cc1ccc(OCCN2CCCCC2)cc1)C(=O)NO,23.0,active,482.6870000000004,4.133200000000003,2.0,6.0,95.94,7.638272163982407,-8.4
CHEMBL18667,CC#CCOc1ccc(S(=O)(=O)N(C)c2c(C(=O)NO)cc(Br)cc2C2CCN(C)CC2)cc1,166.0,active,550.4750000000001,3.6045000000000025,2.0,6.0,99.18,6.779891911959945,-7.3
CHEMBL310688,COc1ccc(S(=O)(=O)C(CC=C(C)C)(CC=C(C)C)C(=O)NO)cc1,0.5,active,381.4940000000001,3.425700000000001,2.0,5.0,92.7,9.30102999566398,-6.5
CHEMBL80496,COc1ccc(CS(=O)(=O)C(C)(Cc2ccccc2)C(=O)NO)cc1,0.0,active,363.435,2.1168,2.0,5.0,92.7,inf,-8.7
CHEMBL94363,CC#CCOc1ccc(S(=O)(=O)NC(C)(C)C(=O)NO)cc1,1377.0,intermediate,326.374,0.6509999999999997,3.0,5.0,104.73,5.861066059743076,-8.5
CHEMBL278060,C#CCOc1ccc(S(=O)(=O)N(C)c2c(C)cc(Br)cc2C(=O)NO)cc1,15.0,active,453.314,2.7136200000000006,2.0,5.0,95.94,7.823908740944319,-6.1
CHEMBL76619,CC(C)=CCC(CC=C(C)C)(C(=O)NO)S(=O)(=O)c1ccc(C)cc1,51.0,active,365.4950000000001,3.725520000000002,2.0,4.0,83.47,7.292429823902063,-6.3
CHEMBL19005,CC#CCOc1ccc(S(=O)(=O)N(C)c2c(C)cc(Br)cc2C(=O)NO)cc1,304.0,active,467.34100000000007,3.103720000000001,2.0,5.0,95.94,6.517126416391246,-7.0
CHEMBL96636,CC#CCOc1ccc(S(=O)(=O)N[C@@H](C(=O)NO)c2ccc(OCCNC)cc2)cc1,349.0,active,447.5130000000002,1.2119,4.0,7.0,125.99,6.45717457304082,-9.1
CHEMBL277206,CCN(CC)CC#CCOc1ccc(S(=O)(=O)N(C)c2c(C)cc(Br)cc2C(=O)NO)cc1,2827.0,intermediate,538.4640000000002,3.425620000000001,2.0,6.0,99.18,5.5486741915104805,-6.4
CHEMBL76970,C=CCC(CC=C)(C(=O)NO)S(=O)(=O)c1ccc(OC)cc1,35.0,active,325.3860000000001,1.8653,2.0,5.0,92.7,7.455931955649724,-6.4
CHEMBL96396,CC#CCOc1ccc(S(=O)(=O)NC(CSCc2cccnc2)C(=O)NO)cc1,160.0,active,435.5270000000001,1.5694,3.0,7.0,117.62000000000002,6.795880017344075,-8.8
CHEMBL80412,CCCCC(C(=O)NO)S(=O)(=O)c1ccc(OC)cc1,128.0,active,301.36400000000003,1.5330999999999997,2.0,5.0,92.7,6.892790030352131,-7.3
CHEMBL80378,COc1ccc(S(=O)(=O)C(CCC(C)C)(Cc2cccnc2)C(=O)NO)cc1,120.0,active,406.504,2.787,2.0,6.0,105.59000000000002,6.920818753952375,-6.6
CHEMBL306723,CCCCOc1ccc(S(=O)(=O)C(C)(Cc2ccc(OCCN3CCCCC3)cc2)C(=O)NO)cc1,3.0,active,518.6760000000004,4.010700000000003,2.0,7.0,105.17000000000002,8.522878745280337,-9.2
CHEMBL310608,COc1ccc(S(=O)(=O)C(C)(Cc2cccnc2)C(=O)NO)cc1,38.0,active,350.396,1.3706999999999998,2.0,6.0,105.59000000000002,7.42021640338319,-8.5
CHEMBL76488,COc1ccc(S(=O)(=O)C(C)(C/C=C/c2ccccc2)C(=O)NO)cc1,16.0,active,375.446,2.8365,2.0,5.0,92.7,7.795880017344075,-7.8
CHEMBL80361,COc1ccc(S(=O)(=O)C(C)(CC2CCCCC2)C(=O)NO)cc1,9.0,active,355.456,2.7034,2.0,5.0,92.7,8.045757490560675,-7.2
